,CTRL_01112018,Ctrl_02072022,IBS.001,IBS.002,IBS.003,IBS.004,IBS.005,IBS.007,IBS.008,IBS.010,IBS.011,IBS.012,IBS.013,IBS.014,IBS.015,IBS.016,IBS.017,IBS.018,IBS.019,IBS.020,IBS.021,IBS.022,IBS.023,IBS.028,IBS.029,IBS.030,IBS.031,IBS.034,IBS.036,IBS.037,IBS.038,IBS.039,IBS.040_02262018,IBS.041,IBS.042,IBS.045,IBS.046,IBS.048,IBS.049,IBS.052,IBS.054,IBS.057,IBS.058,IBS.060,IBS.061,IBS.062,IBS.063,IBS.065,IBS.066,IBS.068,IBS.070,IBS.071,IBS.072,IBS.073,IBS.075,IBS.076,IBS.077,IBS.078,IBS.079,IBS.080
Enterococcus_phage_phiEf11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218700021870002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_phage_HK639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097800009780001,0,0.00414000082800017
Lactobacillus_phage_A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403400040340004,0,0,0,0,0,0,0,0.0178400017840002,0,0,0,0,0,0.0523699685780188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415999958400004,0,0,0,0,0.167000016700002,0,0,0.0447099955290004,0,0,0,0,0,0,0,0
Lactobacillus_phage_J1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145100014510001,0,0,0,0.0180700018070002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101799989820001,0,0,0,0,0,0,0,0,0,0,0,0,0.0555600055560006,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_phage_LF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851800596260417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_phage_Lrm1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717999569200258,0,0,0,0,0,0,0,0,0.0177099929160028,0,0,0,0.0614700430290301,0,0,0.0137499931250034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_phage_Sha1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856,0.00685999931400007,0,0,0,0,0
Lactococcus_phage_BK5_T,0,0,0,0,0,0.00760999923900008,0,0,0,0,0,0,0,0.00656999671500164,0,0,0,0,0,0,0,0,0,0,0,0,0.0152399984760002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114700022940005,0,0.00194999941500018,0,0,0,0,0,0,0,0,0,0,0,0,0.00334000066800013
Lactococcus_phage_BM13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137040095928067,0,0.0738000147600029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_P087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207400020740002,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_P335_sensu_lato,0,0,0.0607800060780006,0.0056099977560009,0,0,0.0203599938920018,0.0277299944540011,0,0,0,0,0.0175799947260016,0,0,0,0,0,0.00298000059600012,0,0,0,0,0,0.00646999741200103,0,0,0,0.00734000073400007,0.00445999732400161,0,0,0,0.016239988632008,0,0,0,0,0,0,0,0,0,0,0.0123000024600005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792000158400032
Lactococcus_phage_Tuc2009,0,0,0,0.0130899947640021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025820005164001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313000062600013
Lactococcus_phage_bIL285,0,0,0,0,0,0.0374599962540004,0.00970999708700087,0,0,0,0,0,0,0,0,0,0.0167399983260002,0,0.0105300021060004,0,0,0,0.02016,0.0543000054300005,0,0,0,0,0,0,0,0,0,0.014329989969007,0,0,0,0,0,0,0,0,0,0,0,0,0.00413999875800037,0.0276100082830025,0,0,0,0,0,0,0,0,0,0,0,0.00856000171200034
Lactococcus_phage_bIL286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162799983720002,0,0,0,0,0,0,0,0.00928000185600037
Lactococcus_phage_bIL309,0,0,0.0416400041640004,0.0114799954080018,0,0.0116299988370001,0.0315999905200028,0.0534599893080021,0,0,0,0,0,0.00898999550500225,0,0,0,0,0.00458000091600018,0,0,0,0.04048,0.0121100012110001,0,0,0,0,0,0,0.0198800019880002,0,0,0.0430099698930211,0,0,0,0,0,0,0,0,0,0,0.0166500033300007,0,0.0172299948310016,0.0155100046530014,0,0,0,0,0,0,0,0,0,0,0,0.00697000139400028
Lactococcus_phage_bIL310,0,0,0.145640014564001,0,0,0.0622399937760006,0.0694199791740062,0,0,0,0,0,0.0593699821890053,0,0,0,0,0,0,0,0,0.0413599751840149,0,0.0747600074760007,0,0,0.0361399963860004,0,0,0,0,0,0.0303999908800027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021950006585002,0,0,0,0,0,0,0,0,0,0,0,0.0108000021600004
Lactococcus_phage_bIL311,0,0,0,0,0,0,0.0399699880090036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_bIL312,0,0,0.146650014665001,0,0,0.0467599953240005,0,0,0,0,0,0,0.0353699893890032,0,0,0,0,0,0,0,0,0,0,0.0640900064090006,0,0,0,0,0,0,0,0,0,0,0,0,0.0096899990310001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217800043560009
Lactococcus_phage_phiLC3,0,0,0,0,0,0.0490899950910005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_ul36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02105,0.0429800042980004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862000172400034
Salmonella_phage_SSU5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126100012610001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_M102,0,0,0,0,0.00214000021400002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_MM1,0,0,0,0,0,0.00765999923400008,0,0,0,0,0.04485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315000063000013,0,0,0,0,0,0,0,0.0122900024580005,0
Streptococcus_phage_PH10,0,0,0,0,0,0,0,0,0,0,0.04281,0,0,0,0,0,0,0,0,0,0,0.00539999676000194,0,0,0,0.0130299947880021,0.0221399977860002,0,0,0,0,0.0214600042920009,0,0,0,0.0106199989380001,0.00649999935000006,0,0,0,0,0,0,0,0.0195200039040008,0,0,0,0,0.0131500026300005,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_PH15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233599883200058,0.0129199961240012,0.00759000075900008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844000084400008,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_SM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542999782800087,0.0208699979130002,0,0,0,0.00650000065000006,0,0,0.0308399784120151,0,0,0,0,0,0,0,0,0,0,0,0.024119987940006,0.0186399944080017,0,0,0,0,0,0,0,0,0,0,0,0,0
Stx2_converting_phage_1717,2.4038795192241,12.5402737620821,0,0,0,0.102499989750001,0,0,0,0,0,0,0,0,0.0295199911440027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287299827620103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235400047080009,0,0,0,0,0,0,0,0,0,0,0,0.0229200045840009,0,0,0
Lactococcus_phage_340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365300073060015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024100004820001
Lactococcus_phage_jm2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323700064740013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_phage_jm3,0,0,0,0.00965999613600155,0,0.0274199972580003,0,0,0,0,0,0.00786000078600008,0,0,0,0,0,0,0,0,0,0.00591999644800213,0.10935,0,0.0222899910840036,0,0,0,0,0,0.0241300024130002,0,0,0,0,0.00377999962200004,0,0,0,0,0,0,0,0,0.106790021358004,0,0,0,0,0,0,0,0,0,0,0,0.0180700036140007,0,0,0.00463000092600018
Adoxophyes_orana_granulovirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709999574000256,0.0059,0,0,0,0,0.00512,0,0,0,0,0,0,0,0,0.00426999957300004,0,0.00391999843200063,0,0,0,0,0,0.0114400022880005,0.0130899934550033,0,0,0,0,0,0,0,0.01286,0.00358999964100004,0,0,0,0,0
Alphapapillomavirus_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128300089810063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phage_Gifsy_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961000192200038,0,0,0,0,0,0,0,0,0
Phage_Gifsy_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215299892350054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_phage_PA16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104499989550001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella_phage_Fels_1,0,0,0,0,0,0,0,0.0103899979220004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
